6,634,6.0
6,635,37.0
6,636,37.0
6,637,36.0
6,638,37.0
6,639,36.0
6,640,36.0
6,641,37.0
6,642,36.0
6,643,37.0
6,644,36.0
6,645,37.0
6,646,38.0
6,647,36.0
6,648,25.0
6,681,12.0
6,682,37.0
6,683,37.0
6,684,37.0
6,685,37.0
6,686,37.0
6,687,37.0
6,688,37.0
6,689,37.0
6,690,37.0
6,691,37.0
6,692,37.0
6,693,38.0
6,694,37.0
6,695,37.0
6,696,11.0
0,488,26.0
0,489,38.0
0,490,38.0
0,491,38.0
0,492,38.0
0,493,38.0
0,494,37.0
0,495,38.0
0,496,38.0
0,497,38.0
0,498,37.0
0,499,37.0
0,500,38.0
0,501,9.0
0,534,27.0
0,535,38.0
0,536,37.0
0,537,37.0
0,538,37.0
0,539,37.0
0,540,37.0
0,541,37.0
0,542,37.0
0,543,37.0
0,544,37.0
0,545,38.0
0,546,36.0
0,547,38.0
0,548,12.0
1,519,34.0
1,520,37.0
1,521,38.0
1,522,37.0
1,523,37.0
1,524,38.0
1,525,37.0
1,526,37.0
1,527,36.0
1,528,36.0
1,529,37.0
1,530,36.0
1,531,15.0
1,534,20.0
1,535,37.0
1,536,21.0
1,539,23.0
1,540,38.0
1,541,37.0
1,542,37.0
1,543,37.0
1,544,38.0
1,545,37.0
1,546,37.0
1,547,16.0
3,554,10.0
3,555,38.0
3,556,37.0
3,557,38.0
3,558,38.0
3,559,39.0
3,560,38.0
3,561,39.0
3,562,38.0
3,563,39.0
3,564,39.0
3,565,38.0
3,566,39.0
3,567,38.0
3,568,38.0
3,569,39.0
3,570,32.0
3,606,27.0
3,607,38.0
3,608,38.0
3,609,38.0
3,610,37.0
3,611,38.0
3,612,37.0
3,613,37.0
3,614,37.0
3,615,38.0
3,616,37.0
3,617,37.0
3,618,37.0
3,619,37.0
3,620,38.0
3,621,10.0
4,501,27.0
4,502,38.0
4,503,39.0
4,504,38.0
4,505,39.0
4,506,38.0
4,507,39.0
4,508,38.0
4,509,39.0
4,510,38.0
4,511,38.0
4,512,38.0
4,513,30.0
4,518,9.0
4,519,38.0
4,520,38.0
4,521,38.0
4,522,26.0
4,576,34.0
4,577,38.0
4,578,38.0
4,579,38.0
4,580,38.0
4,581,38.0
4,582,38.0
4,583,37.0
4,584,38.0
4,585,38.0
4,586,38.0
4,587,37.0
4,588,38.0
4,589,37.0
4,590,33.0
4,714,30.0
4,715,40.0
4,716,38.0
4,717,39.0
4,718,39.0
4,719,39.0
4,720,38.0
6,75,38.0
6,76,38.0
6,77,37.0
6,78,37.0
6,79,37.0
6,80,38.0
6,81,37.0
6,82,38.0
6,83,17.0
6,85,27.0
6,86,11.0
6,119,29.0
6,120,37.0
6,121,37.0
6,122,38.0
6,123,39.0
6,124,37.0
6,125,38.0
6,126,38.0
6,127,37.0
6,128,39.0
6,129,38.0
6,130,39.0
6,131,38.0
6,132,6.0
0,705,40.0
0,706,38.0
0,707,38.0
0,708,38.0
0,709,39.0
0,710,39.0
0,711,39.0
0,712,39.0
0,713,38.0
0,714,39.0
0,715,38.0
0,716,39.0
0,717,38.0
0,718,39.0
0,719,39.0
0,720,38.0
3,505,10.0
3,506,39.0
3,507,39.0
3,508,39.0
3,509,39.0
3,510,38.0
3,511,39.0
3,512,38.0
3,513,38.0
3,514,38.0
3,515,38.0
3,516,38.0
3,517,38.0
3,518,38.0
3,519,38.0
3,520,39.0
3,556,20.0
3,557,38.0
3,558,39.0
3,559,38.0
3,560,38.0
3,561,39.0
3,562,38.0
3,563,39.0
3,564,38.0
3,565,39.0
3,566,39.0
3,567,39.0
3,568,39.0
3,569,38.0
3,570,10.0
5,602,16.0
5,603,38.0
5,604,37.0
5,605,37.0
5,606,38.0
5,607,38.0
5,610,37.0
5,611,37.0
5,612,38.0
5,613,34.0
5,617,36.0
5,618,37.0
5,622,37.0
5,623,36.0
5,624,37.0
5,625,36.0
5,626,37.0
5,627,36.0
5,628,37.0
5,629,37.0
3,29,11.0
3,30,39.0
3,31,38.0
3,32,39.0
3,33,39.0
3,34,39.0
3,35,39.0
3,36,39.0
3,37,38.0
3,38,38.0
3,39,38.0
3,40,37.0
3,41,37.0
3,75,34.0
3,76,38.0
3,77,38.0
3,78,37.0
3,79,38.0
3,80,37.0
3,81,38.0
3,82,37.0
3,83,38.0
3,84,38.0
3,85,37.0
3,86,37.0
3,87,37.0
3,88,37.0
1,488,22.0
1,489,39.0
1,490,38.0
1,491,38.0
1,492,38.0
1,493,38.0
1,494,38.0
1,495,38.0
1,496,38.0
1,497,39.0
1,498,38.0
1,499,38.0
1,500,38.0
1,501,24.0
1,567,34.0
1,568,38.0
1,569,38.0
1,570,37.0
1,571,37.0
1,572,38.0
1,573,37.0
1,574,37.0
1,575,38.0
1,576,37.0
1,577,37.0
1,578,37.0
1,579,38.0
1,580,37.0
1,581,14.0
2,686,37.0
2,687,37.0
2,688,37.0
2,689,37.0
2,690,38.0
2,691,37.0
2,692,37.0
2,693,37.0
2,694,36.0
2,695,37.0
2,696,20.0
2,700,37.0
2,701,38.0
2,704,6.0
2,705,38.0
2,706,37.0
2,707,38.0
2,708,38.0
2,709,38.0
2,710,37.0
2,711,38.0
2,712,21.0
3,486,13.0
3,487,38.0
3,488,38.0
3,489,39.0
3,490,38.0
3,491,38.0
3,492,38.0
3,493,38.0
3,494,37.0
3,495,38.0
3,496,38.0
3,497,27.0
3,505,34.0
3,506,39.0
3,507,11.0
3,510,35.0
3,511,39.0
3,512,38.0
3,513,38.0
3,514,38.0
3,515,38.0
3,516,39.0
3,517,38.0
3,518,23.0
5,519,36.0
5,520,37.0
5,521,38.0
5,522,37.0
5,523,38.0
5,524,37.0
5,525,38.0
5,526,37.0
5,527,38.0
5,528,38.0
5,529,38.0
5,530,35.0
5,534,37.0
5,535,38.0
5,536,6.0
5,539,38.0
5,540,37.0
5,541,37.0
5,542,38.0
5,543,38.0
5,544,37.0
5,545,38.0
5,546,31.0
5,591,21.0
5,592,38.0
5,593,37.0
5,594,38.0
5,595,38.0
5,596,38.0
5,597,37.0
5,598,37.0
5,599,38.0
5,600,37.0
5,601,37.0
5,602,37.0
5,603,37.0
5,604,17.0
5,608,28.0
5,609,38.0
5,610,28.0
5,615,37.0
5,616,37.0
5,617,18.0
5,621,7.0
5,622,38.0
5,623,38.0
5,624,7.0
5,647,28.0
5,648,39.0
5,649,38.0
5,650,39.0
5,651,38.0
5,652,39.0
5,653,39.0
5,654,38.0
5,655,38.0
5,656,38.0
5,657,38.0
5,658,37.0
5,659,37.0
5,660,37.0
5,661,36.0
5,662,37.0
5,663,36.0
5,664,36.0
5,665,36.0
5,666,37.0
5,667,36.0
5,668,7.0
5,670,37.0
5,671,37.0
5,672,34.0
5,674,19.0
5,675,37.0
5,676,38.0
5,677,27.0
5,681,16.0
5,682,13.0
6,122,16.0
6,123,39.0
6,124,38.0
6,125,39.0
6,126,38.0
6,127,39.0
6,128,39.0
6,129,38.0
6,136,15.0
6,137,39.0
6,138,31.0
6,141,16.0
6,142,39.0
6,143,39.0
6,144,38.0
6,145,39.0
6,146,38.0
6,147,38.0
6,148,15.0
0,533,27.0
0,534,37.0
0,535,38.0
0,536,37.0
0,537,38.0
0,538,37.0
0,539,38.0
0,540,37.0
0,541,38.0
0,542,38.0
0,543,37.0
0,544,37.0
0,545,37.0
0,546,8.0
0,611,9.0
0,612,38.0
0,613,38.0
0,614,37.0
0,615,38.0
0,616,37.0
0,617,37.0
0,618,38.0
0,619,37.0
0,620,38.0
0,621,37.0
0,622,37.0
0,623,37.0
0,624,37.0
0,625,20.0
1,499,9.0
1,500,39.0
1,501,39.0
1,502,39.0
1,503,39.0
1,504,38.0
1,505,39.0
1,506,38.0
1,507,39.0
1,508,39.0
1,509,38.0
1,510,38.0
1,511,22.0
1,577,34.0
1,578,38.0
1,579,39.0
1,580,38.0
1,581,39.0
1,582,38.0
1,583,39.0
1,584,38.0
1,585,39.0
1,586,39.0
1,587,38.0
1,588,39.0
1,589,38.0
1,590,8.0
2,533,25.0
2,534,39.0
2,535,40.0
2,536,39.0
2,537,39.0
2,538,39.0
2,539,39.0
2,540,39.0
2,541,38.0
2,542,39.0
2,543,18.0
2,548,26.0
2,549,39.0
2,550,22.0
2,556,39.0
2,557,39.0
2,558,39.0
2,559,6.0
2,562,16.0
2,563,39.0
2,564,39.0
2,569,15.0
2,570,39.0
2,571,39.0
2,577,38.0
2,578,38.0
2,579,15.0
2,583,24.0
2,584,38.0
2,585,38.0
2,586,38.0
2,587,39.0
2,588,38.0
2,589,39.0
2,590,39.0
2,591,40.0
2,592,40.0
2,593,24.0
2,611,22.0
2,612,38.0
2,613,37.0
2,614,36.0
2,615,36.0
2,616,37.0
2,617,36.0
2,618,37.0
2,619,37.0
2,620,37.0
2,621,38.0
2,622,36.0
2,623,38.0
2,624,13.0
2,690,38.0
2,691,39.0
2,692,38.0
2,693,38.0
2,694,38.0
2,695,38.0
2,696,38.0
2,697,37.0
2,698,38.0
2,699,38.0
2,700,37.0
2,701,38.0
2,702,38.0
2,703,24.0
4,499,19.0
4,500,38.0
4,501,38.0
4,502,37.0
4,503,38.0
4,504,38.0
4,505,37.0
4,506,38.0
4,507,37.0
4,508,37.0
4,509,37.0
4,510,37.0
4,511,33.0
4,577,19.0
4,578,37.0
4,579,36.0
4,580,36.0
4,581,36.0
4,582,36.0
4,583,36.0
4,584,37.0
4,585,36.0
4,586,37.0
4,587,36.0
4,588,36.0
4,589,36.0
4,590,36.0
4,591,26.0
5,623,17.0
5,624,37.0
5,625,38.0
5,626,37.0
5,627,37.0
5,628,37.0
5,629,38.0
5,630,37.0
5,631,37.0
5,632,38.0
5,633,37.0
5,634,38.0
5,635,37.0
5,636,37.0
5,637,37.0
5,638,37.0
5,639,37.0
5,640,37.0
5,641,37.0
5,642,7.0
5,644,8.0
5,645,37.0
5,646,36.0
5,647,37.0
5,648,11.0
5,651,23.0
5,652,37.0
5,653,37.0
5,654,29.0
5,658,20.0
5,659,37.0
5,660,36.0
5,661,20.0
5,665,37.0
5,666,37.0
5,667,30.0
5,671,23.0
5,672,37.0
5,673,38.0
5,677,11.0
5,678,37.0
5,679,37.0
5,680,37.0
5,681,11.0
5,684,18.0
5,685,33.0
6,679,18.0
6,680,38.0
6,681,38.0
6,682,38.0
6,683,38.0
6,684,38.0
6,685,39.0
6,686,38.0
6,687,38.0
6,688,38.0
6,689,38.0
6,690,38.0
6,691,38.0
6,692,32.0
6,696,21.0
6,697,38.0
6,698,37.0
6,699,38.0
6,700,37.0
6,701,38.0
6,702,37.0
6,703,37.0
6,704,38.0
6,705,38.0
6,706,37.0
6,707,38.0
6,708,38.0
6,709,37.0
6,710,38.0
6,711,8.0
6,713,34.0
6,714,37.0
6,715,38.0
6,716,37.0
6,717,25.0
6,719,10.0
6,720,37.0
0,563,27.0
0,564,38.0
0,565,38.0
0,566,38.0
0,567,38.0
0,568,39.0
0,569,37.0
0,570,38.0
0,571,37.0
0,572,38.0
0,573,37.0
0,574,37.0
0,575,37.0
0,609,34.0
0,610,37.0
0,611,37.0
0,612,38.0
0,613,37.0
0,614,37.0
0,615,38.0
0,616,39.0
0,617,38.0
0,618,38.0
0,619,38.0
0,620,37.0
0,621,38.0
0,622,32.0
2,550,29.0
2,551,37.0
2,552,38.0
2,553,38.0
2,554,38.0
2,555,38.0
2,556,37.0
2,557,38.0
2,558,38.0
2,559,37.0
2,560,38.0
2,561,37.0
2,562,38.0
2,563,38.0
2,564,37.0
2,565,26.0
2,631,26.0
2,632,38.0
2,633,36.0
2,634,38.0
2,635,37.0
2,636,38.0
2,637,37.0
2,638,38.0
2,639,37.0
2,640,38.0
2,641,38.0
2,642,37.0
2,643,38.0
2,644,38.0
2,645,37.0
2,646,38.0
5,0,35.0
6,717,22.0
6,718,39.0
6,719,38.0
6,720,38.0
3,509,27.0
3,510,38.0
3,511,37.0
3,512,37.0
3,513,38.0
3,514,37.0
3,515,37.0
3,516,37.0
3,517,37.0
3,518,37.0
3,519,37.0
3,520,37.0
3,521,37.0
3,522,37.0
3,588,17.0
3,589,37.0
3,590,37.0
3,591,38.0
3,592,37.0
3,593,37.0
3,594,37.0
3,595,37.0
3,596,38.0
3,597,38.0
3,598,37.0
3,599,37.0
3,600,38.0
3,601,37.0
3,602,37.0
3,603,19.0
6,8,35.0
6,9,38.0
6,10,38.0
6,11,39.0
6,12,38.0
6,13,38.0
6,14,38.0
6,15,39.0
6,16,38.0
6,17,38.0
6,22,33.0
6,23,38.0
6,24,11.0
6,27,34.0
6,28,38.0
6,29,37.0
6,30,38.0
6,31,38.0
6,32,37.0
6,33,38.0
6,34,32.0
6,73,21.0
6,74,36.0
6,75,37.0
6,76,37.0
6,77,36.0
6,78,37.0
6,79,37.0
6,80,37.0
6,87,21.0
6,88,38.0
6,89,23.0
6,92,22.0
6,93,36.0
6,94,38.0
6,95,36.0
6,96,37.0
6,97,36.0
6,98,36.0
6,99,37.0
6,100,36.0
6,101,34.0
0,498,25.0
0,499,38.0
0,500,38.0
0,501,38.0
0,502,38.0
0,503,37.0
0,504,39.0
0,505,38.0
0,506,38.0
0,507,38.0
0,508,38.0
0,509,28.0
0,512,9.0
0,513,38.0
0,514,34.0
0,517,10.0
0,518,38.0
0,519,37.0
0,520,37.0
0,521,37.0
0,522,38.0
0,523,37.0
0,524,36.0
0,525,37.0
0,526,37.0
0,527,31.0
1,505,34.0
1,506,37.0
1,507,37.0
1,508,38.0
1,509,37.0
1,510,38.0
1,511,37.0
1,512,37.0
1,513,37.0
1,514,37.0
1,515,36.0
1,516,37.0
1,517,36.0
1,518,24.0
1,585,37.0
1,586,38.0
1,587,38.0
1,588,37.0
1,589,38.0
1,590,38.0
1,591,37.0
1,592,38.0
1,593,37.0
1,594,38.0
1,595,37.0
1,596,38.0
1,597,37.0
1,598,37.0
1,599,37.0
1,600,19.0
2,488,12.0
2,489,38.0
2,490,38.0
2,491,37.0
2,492,38.0
2,493,37.0
2,494,37.0
2,495,37.0
2,496,37.0
2,497,37.0
2,498,38.0
2,499,37.0
2,500,38.0
2,501,38.0
2,502,14.0
2,564,8.0
2,565,38.0
2,566,38.0
2,567,37.0
2,568,37.0
2,569,37.0
2,570,37.0
2,571,37.0
2,572,38.0
2,573,37.0
2,574,37.0
2,575,37.0
2,576,37.0
2,577,37.0
2,578,37.0
2,579,17.0
5,511,32.0
5,512,38.0
5,513,39.0
5,514,39.0
5,515,40.0
5,516,38.0
5,517,39.0
5,518,40.0
5,519,38.0
5,520,39.0
5,521,38.0
5,522,39.0
5,523,19.0
5,556,20.0
5,557,37.0
5,558,38.0
5,559,38.0
5,560,38.0
5,561,39.0
5,562,38.0
5,563,38.0
5,564,38.0
5,565,38.0
5,566,38.0
